"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","SIC_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110022293043","AIRS/AFS","7202100243","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110022295292","NCDB","I02#2000080214684 1","COMPLIANCE ACTIVITY","1731","PRIMARY","ELECTRICAL WORK"
"110022295336","NCDB","I02#2000063014686 1","COMPLIANCE ACTIVITY","5172","PRIMARY","PETROLEUM AND PETROLEUM PRODUCTS WHOLESALERS, EXCEPT BULK STATIONS AND TERMINALS"
"110022295345","NCDB","I02#2001080120162 2","COMPLIANCE ACTIVITY","2653","PRIMARY","CORRUGATED AND SOLID FIBER BOXES"
"110022299797","NCDB","I02#2000071914684 1","COMPLIANCE ACTIVITY","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110022299877","NCDB","I02#2000072714684 1","COMPLIANCE ACTIVITY","2759","PRIMARY","COMMERCIAL PRINTING, NOT ELSEWHERE CLASSIFIED"
"110022299895","NCDB","I02#2000072714684 2","COMPLIANCE ACTIVITY","3999","PRIMARY","MANUFACTURING INDUSTRIES, NOT ELSEWHERE CLASSIFIED"
"110022299920","NCDB","I02#2000072814684 1","COMPLIANCE ACTIVITY","3471","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110022299966","NCDB","I02#2000080914684 2","COMPLIANCE ACTIVITY","2891","PRIMARY","ADHESIVES AND SEALANTS"
"110022299993","NCDB","I02#2000090614684 1","COMPLIANCE ACTIVITY","3052","PRIMARY","RUBBER AND PLASTICS HOSE AND BELTING"
"110022300614","NCDB","I02#1999120814684 1","COMPLIANCE ACTIVITY","5171","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS"
"110022300696","NCDB","I02#2000062814684 1","COMPLIANCE ACTIVITY","5169","PRIMARY","CHEMICALS AND ALLIED PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110022300712","NCDB","I02#2000062914684 1","COMPLIANCE ACTIVITY","5172","PRIMARY","PETROLEUM AND PETROLEUM PRODUCTS WHOLESALERS, EXCEPT BULK STATIONS AND TERMINALS"
"110022300749","NCDB","I02#2000063014684 2","COMPLIANCE ACTIVITY","5169","PRIMARY","CHEMICALS AND ALLIED PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110022305183","ICIS","7378807","ENFORCEMENT/COMPLIANCE ACTIVITY","5947","SECONDARY","GIFT, NOVELTY, AND SOUVENIR SHOPS"
"110022316705","ICIS","7377150","FORMAL ENFORCEMENT ACTION","2082","SECONDARY","MALT BEVERAGES"
"110022316705","ICIS","7377150","ENFORCEMENT/COMPLIANCE ACTIVITY","2082","SECONDARY","MALT BEVERAGES"
"110022316894","ICIS","7377174","ENFORCEMENT/COMPLIANCE ACTIVITY","1542","SECONDARY","GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES"
"110022318491","ICIS","7263127","FORMAL ENFORCEMENT ACTION","1611","SECONDARY","HIGHWAY AND STREET CONSTRUCTION, EXCEPT ELEVATED HIGHWAYS"
"110022318491","NPDES","PRU200760","ICIS-NPDES UNPERMITTED","1611","PRIMARY","HIGHWAY AND STREET CONSTRUCTION, EXCEPT ELEVATED HIGHWAYS"
"110022318552","ICIS","7377483","ENFORCEMENT/COMPLIANCE ACTIVITY","8221","SECONDARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110022319490","ICIS","7378603","FORMAL ENFORCEMENT ACTION","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110022319490","ICIS","7378603","ENFORCEMENT/COMPLIANCE ACTIVITY","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110022319640","ICIS","7378237","ENFORCEMENT/COMPLIANCE ACTIVITY","1442","SECONDARY","CONSTRUCTION SAND AND GRAVEL"
"110022319640","NPDES","PRU200890","ICIS-NPDES UNPERMITTED","1442","SECONDARY","CONSTRUCTION SAND AND GRAVEL"
"110022319640","ICIS","7378238","ENFORCEMENT/COMPLIANCE ACTIVITY","1442","SECONDARY","CONSTRUCTION SAND AND GRAVEL"
"110022319640","NPDES","PRU200880","ICIS-NPDES UNPERMITTED","1442","SECONDARY","CONSTRUCTION SAND AND GRAVEL"
"110022319640","ICIS","7378238","FORMAL ENFORCEMENT ACTION","1442","SECONDARY","CONSTRUCTION SAND AND GRAVEL"
"110022319640","ICIS","7378237","FORMAL ENFORCEMENT ACTION","1442","SECONDARY","CONSTRUCTION SAND AND GRAVEL"
"110022320237","ICIS","7378228","ENFORCEMENT/COMPLIANCE ACTIVITY","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110022320237","ICIS","7378228","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022320246","NPDES","PRR10B394","ICIS-NPDES MINOR","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110022320246","ICIS","7378230","ENFORCEMENT/COMPLIANCE ACTIVITY","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110022320246","ICIS","7378230","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022320246","NPDES","PRR10B394","ICIS-NPDES MINOR","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022320246","ICIS","7425540","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022320246","ICIS","7378230","FORMAL ENFORCEMENT ACTION","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022320246","ICIS","7425540","FORMAL ENFORCEMENT ACTION","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022320246","ICIS","7378230","FORMAL ENFORCEMENT ACTION","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110022320255","NPDES","PRR10B412","ICIS-NPDES MINOR","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110022320255","ICIS","7378232","FORMAL ENFORCEMENT ACTION","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022320255","ICIS","7378232","FORMAL ENFORCEMENT ACTION","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110022320255","ICIS","7378232","ENFORCEMENT/COMPLIANCE ACTIVITY","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110022320255","ICIS","7378232","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022320255","NPDES","PRR10B412","ICIS-NPDES MINOR","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022320264","ICIS","7378235","FORMAL ENFORCEMENT ACTION","1542","SECONDARY","GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES"
"110022320264","ICIS","7378235","ENFORCEMENT/COMPLIANCE ACTIVITY","1542","SECONDARY","GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES"
"110022320264","NPDES","PRU200860","ICIS-NPDES UNPERMITTED","1542","SECONDARY","GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES"
"110022323145","ICIS","7378693","ENFORCEMENT/COMPLIANCE ACTIVITY","1542","SECONDARY","GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES"
"110022323154","ICIS","7378696","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022323172","ICIS","7378695","ENFORCEMENT/COMPLIANCE ACTIVITY","1623","SECONDARY","WATER, SEWER, PIPELINE, AND COMMUNICATIONS AND POWER LINE CONSTRUCTION"
"110022323181","ICIS","7378697","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022323216","ICIS","7378699","ENFORCEMENT/COMPLIANCE ACTIVITY","1611","SECONDARY","HIGHWAY AND STREET CONSTRUCTION, EXCEPT ELEVATED HIGHWAYS"
"110022323216","NPDES","PRR10B538","ICIS-NPDES MINOR","1611","SECONDARY","HIGHWAY AND STREET CONSTRUCTION, EXCEPT ELEVATED HIGHWAYS"
"110022323225","ICIS","7378700","FORMAL ENFORCEMENT ACTION","1542","SECONDARY","GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES"
"110022323225","ICIS","7378700","ENFORCEMENT/COMPLIANCE ACTIVITY","1542","SECONDARY","GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES"
"110022323751","ICIS","7376510","FORMAL ENFORCEMENT ACTION","1542","SECONDARY","GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES"
"110022323751","ICIS","7376510","ENFORCEMENT/COMPLIANCE ACTIVITY","1542","SECONDARY","GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES"
"110022323779","ICIS","7378691","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022323911","ICIS","7378692","ENFORCEMENT/COMPLIANCE ACTIVITY","1542","SECONDARY","GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES"
"110022327105","ICIS","2656804","FORMAL ENFORCEMENT ACTION","4789","SECONDARY","TRANSPORTATION SERVICES, NOT ELSEWHERE CLASSIFIED"
"110022327132","ICIS","2657194","FORMAL ENFORCEMENT ACTION","4789","SECONDARY","TRANSPORTATION SERVICES, NOT ELSEWHERE CLASSIFIED"
"110022327141","ICIS","2657195","FORMAL ENFORCEMENT ACTION","4789","SECONDARY","TRANSPORTATION SERVICES, NOT ELSEWHERE CLASSIFIED"
"110022327150","ICIS","2657196","FORMAL ENFORCEMENT ACTION","4789","SECONDARY","TRANSPORTATION SERVICES, NOT ELSEWHERE CLASSIFIED"
"110022327169","ICIS","2657197","FORMAL ENFORCEMENT ACTION","4789","SECONDARY","TRANSPORTATION SERVICES, NOT ELSEWHERE CLASSIFIED"
"110022327178","ICIS","2657198","FORMAL ENFORCEMENT ACTION","4789","SECONDARY","TRANSPORTATION SERVICES, NOT ELSEWHERE CLASSIFIED"
"110022327187","ICIS","2657199","FORMAL ENFORCEMENT ACTION","4789","SECONDARY","TRANSPORTATION SERVICES, NOT ELSEWHERE CLASSIFIED"
"110022328462","ICIS","7377135","FORMAL ENFORCEMENT ACTION","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110022328462","ICIS","7377135","ENFORCEMENT/COMPLIANCE ACTIVITY","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110022328694","ICIS","40718","FORMAL ENFORCEMENT ACTION","2061","SECONDARY","CANE SUGAR, EXCEPT REFINING"
"110022404469","AIR","PR0000007207500003","AIR MINOR","3295","SECONDARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110022404469","AIRS/AFS","7207500003","AIR MINOR","3295","SECONDARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110022404469","AIRS/AFS","7207500003","AIR MINOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110022404469","AIR","PR0000007207500003","AIR MINOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110022408900","AIR","PR0000007205100033","AIR MINOR","3845","PRIMARY","ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS"
"110022408900","AIRS/AFS","7205100033","AIR MINOR","3845","PRIMARY","ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS"
"110022428577","NPDES","PR0026565","ICIS-NPDES NON-MAJOR","4941","SECONDARY","WATER SUPPLY"
"110022519666","NCDB","I02#199611250002  1","COMPLIANCE ACTIVITY","2035","PRIMARY","PICKLED FRUITS AND VEGETABLES, VEGETABLE SAUCES AND SEASONINGS, AND SALAD DRESSINGS"
"110022519666","NCDB","I02#1998060314684 1","COMPLIANCE ACTIVITY","2899","PRIMARY","CHEMICALS AND CHEMICAL PREPARATIONS, NOT ELSEWHERE CLASSIFIED"
"110022519719","TRIS","00949DRXDPPR2KM","TRI REPORTER","2899","PRIMARY","CHEMICALS AND CHEMICAL PREPARATIONS, NOT ELSEWHERE CLASSIFIED"
"110022519880","TRIS","00961TRSTNHWY2K","TRI REPORTER","3069","PRIMARY","FABRICATED RUBBER PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110022533436","NCDB","I02#1998060214684 1","COMPLIANCE ACTIVITY","3221","PRIMARY","GLASS CONTAINERS"
"110022533436","AIR","PR0000007214300002","AIR MAJOR","3221","PRIMARY","GLASS CONTAINERS"
"110022533436","AIRS/AFS","7214300002","AIR MAJOR","3221","PRIMARY","GLASS CONTAINERS"
"110022533481","NCDB","I02#1999072014684 1","COMPLIANCE ACTIVITY","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110022533542","NCDB","I02#1999091414684 1","COMPLIANCE ACTIVITY","2759","PRIMARY","COMMERCIAL PRINTING, NOT ELSEWHERE CLASSIFIED"
"110022533542","NCDB","I02#1999091414684 1","COMPLIANCE ACTIVITY","2673","SECONDARY","PLASTICS, FOIL, AND COATED PAPER BAGS"
"110022538556","NCDB","I02#1999091615455 1","COMPLIANCE ACTIVITY","4911","PRIMARY","ELECTRIC SERVICES"
"110022824318","ICIS","600006919","ENFORCEMENT/COMPLIANCE ACTIVITY","5541","SECONDARY","GASOLINE SERVICE STATIONS"
"110022858184","NPDES","PR0026590","ICIS-NPDES NON-MAJOR","4941","PRIMARY","WATER SUPPLY"
"110022858184","NPDES","PR0026590","ICIS-NPDES NON-MAJOR","4952","SECONDARY","SEWERAGE SYSTEMS"
"110022858200","ICIS","7729684","FORMAL ENFORCEMENT ACTION","1611","SECONDARY","HIGHWAY AND STREET CONSTRUCTION, EXCEPT ELEVATED HIGHWAYS"
"110022861303","NPDES","PR0026255","ICIS-NPDES NON-MAJOR","4941","PRIMARY","WATER SUPPLY"
"110022863515","NPDES","PRR10B123","ICIS-NPDES MINOR","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022863515","ICIS","7425104","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022863515","ICIS","7425104","FORMAL ENFORCEMENT ACTION","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022864603","NCDB","I02#2005071923534 1","COMPLIANCE ACTIVITY","2879","PRIMARY","PESTICIDES AND AGRICULTURAL CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110022864603","ICIS","7426612","ENFORCEMENT/COMPLIANCE ACTIVITY","2879","UNKNOWN","PESTICIDES AND AGRICULTURAL CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110022864630","ICIS","7426614","ENFORCEMENT/COMPLIANCE ACTIVITY","2879","SECONDARY","PESTICIDES AND AGRICULTURAL CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110022865194","NCDB","I02#2005052423484 1","COMPLIANCE ACTIVITY","6531","PRIMARY","REAL ESTATE AGENTS AND MANAGERS"
"110022865194","ICIS","7425476","ENFORCEMENT/COMPLIANCE ACTIVITY","6531","SECONDARY","REAL ESTATE AGENTS AND MANAGERS"
"110022868413","AIRS/AFS","7211300029","AIR MAJOR","3241","SECONDARY","CEMENT, HYDRAULIC"
"110022868413","NPDES","PRR053084","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110022868413","AIRS/AFS","7211300029","AIR MAJOR","3274","PRIMARY","LIME"
"110022868413","AIR","PR0000007211300029","AIR MAJOR","3274","PRIMARY","LIME"
"110022868413","NPDES","PRR053075","STORM WATER INDUSTRIAL","3241","PRIMARY","CEMENT, HYDRAULIC"
"110022868413","NPDES","PRR053075","ICIS-NPDES NON-MAJOR","3241","PRIMARY","CEMENT, HYDRAULIC"
"110022868413","AIR","PR0000007211300029","AIR MAJOR","3241","SECONDARY","CEMENT, HYDRAULIC"
"110022868413","NPDES","PRR053084","STORM WATER INDUSTRIAL","3273","PRIMARY","READY-MIXED CONCRETE"
"110022868501","ICIS","33198","FORMAL ENFORCEMENT ACTION","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110022869127","ICIS","7426464","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022869840","ICIS","7424827","ENFORCEMENT/COMPLIANCE ACTIVITY","6531","SECONDARY","REAL ESTATE AGENTS AND MANAGERS"
"110022869859","ICIS","7424832","ENFORCEMENT/COMPLIANCE ACTIVITY","6531","SECONDARY","REAL ESTATE AGENTS AND MANAGERS"
"110022870945","ICIS","7425889","ENFORCEMENT/COMPLIANCE ACTIVITY","9711","SECONDARY","NATIONAL SECURITY"
"110022871310","ICIS","7425383","ENFORCEMENT/COMPLIANCE ACTIVITY","8062","SECONDARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110022871310","ICIS","7425383","FORMAL ENFORCEMENT ACTION","8062","SECONDARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110022871962","ICIS","7425382","FORMAL ENFORCEMENT ACTION","8062","SECONDARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110022871962","ICIS","7425382","ENFORCEMENT/COMPLIANCE ACTIVITY","8062","SECONDARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110022874932","ICIS","7425225","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022875021","NPDES","PRR10A680","ICIS-NPDES MINOR","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022875021","ICIS","7425202","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110022884459","AIR","PR0000007206300040","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110022884459","AIRS/AFS","7206300040","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110022884468","AIRS/AFS","7210500004","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110022884468","AIR","PR0000007210500004","AIR MINOR","7216","PRIMARY","DRYCLEANING PLANTS, EXCEPT RUG CLEANING"
"110022907381","ICIS","7730969","ENFORCEMENT/COMPLIANCE ACTIVITY","1429","SECONDARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110022907381","ICIS","7730969","FORMAL ENFORCEMENT ACTION","1429","SECONDARY","CRUSHED AND BROKEN STONE, NOT ELSEWHERE CLASSIFIED"
"110022907381","AIR","PR0000007212500010","AIR MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110022907381","AIRS/AFS","7212500010","AIR MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110022918627","ICIS","44040","FORMAL ENFORCEMENT ACTION","4952","PRIMARY","SEWERAGE SYSTEMS"
"110023008868","NCDB","I02#2005062323520 1","COMPLIANCE ACTIVITY","3643","PRIMARY","CURRENT-CARRYING WIRING DEVICES"
"110023008868","ICIS","7732571","ENFORCEMENT/COMPLIANCE ACTIVITY","3643","SECONDARY","CURRENT-CARRYING WIRING DEVICES"
"110023008902","NCDB","I02#2005072023534 1","COMPLIANCE ACTIVITY","2879","PRIMARY","PESTICIDES AND AGRICULTURAL CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110023060532","ICIS","7826011","ENFORCEMENT/COMPLIANCE ACTIVITY","7539","SECONDARY","AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED"
"110024260547","ICIS","7731802","ENFORCEMENT/COMPLIANCE ACTIVITY","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110024260547","ICIS","7731802","FORMAL ENFORCEMENT ACTION","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110024262634","ICIS","7730479","ENFORCEMENT/COMPLIANCE ACTIVITY","2099","SECONDARY","FOOD PREPARATIONS, NOT ELSEWHERE CLASSIFIED"
"110024263900","ICIS","7731095","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110024269076","ICIS","7731570","FORMAL ENFORCEMENT ACTION","5411","SECONDARY","GROCERY STORES"
"110024269076","ICIS","7731570","ENFORCEMENT/COMPLIANCE ACTIVITY","5411","SECONDARY","GROCERY STORES"
"110024269717","ICIS","7730217","ENFORCEMENT/COMPLIANCE ACTIVITY","5541","SECONDARY","GASOLINE SERVICE STATIONS"
"110024269806","ICIS","7729683","FORMAL ENFORCEMENT ACTION","1611","SECONDARY","HIGHWAY AND STREET CONSTRUCTION, EXCEPT ELEVATED HIGHWAYS"
"110024270796","ICIS","7731437","ENFORCEMENT/COMPLIANCE ACTIVITY","3354","SECONDARY","ALUMINUM EXTRUDED PRODUCTS"
"110024270796","ICIS","7731437","FORMAL ENFORCEMENT ACTION","3354","SECONDARY","ALUMINUM EXTRUDED PRODUCTS"
"110024272810","ICIS","7730218","ENFORCEMENT/COMPLIANCE ACTIVITY","5541","SECONDARY","GASOLINE SERVICE STATIONS"
"110024272829","ICIS","7730219","ENFORCEMENT/COMPLIANCE ACTIVITY","2879","SECONDARY","PESTICIDES AND AGRICULTURAL CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110024272829","ICIS","7730219","FORMAL ENFORCEMENT ACTION","2879","SECONDARY","PESTICIDES AND AGRICULTURAL CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110024273007","ICIS","7730212","ENFORCEMENT/COMPLIANCE ACTIVITY","1422","SECONDARY","CRUSHED AND BROKEN LIMESTONE"
"110024273007","ICIS","7730212","ENFORCEMENT/COMPLIANCE ACTIVITY","3274","SECONDARY","LIME"
"110024275434","ICIS","7730147","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110024275522","ICIS","7730132","ENFORCEMENT/COMPLIANCE ACTIVITY","2091","SECONDARY","CANNED AND CURED FISH AND SEAFOODS"
"110024277548","ICIS","6358093","ENFORCEMENT/COMPLIANCE ACTIVITY","3272","SECONDARY","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"110024280320","NCDB","I02#2005062223520 1","COMPLIANCE ACTIVITY","3471","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110024280320","NPDES","PR0025755","ICIS-NPDES NON-MAJOR","4941","PRIMARY","WATER SUPPLY"
"110024280320","ICIS","7732567","ENFORCEMENT/COMPLIANCE ACTIVITY","3471","SECONDARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110024280865","ICIS","7729294","ENFORCEMENT/COMPLIANCE ACTIVITY","4952","SECONDARY","SEWERAGE SYSTEMS"
"110024280865","ICIS","7729294","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110024281070","SSTS","052362PR001","PESTICIDE PRODUCER","2879","UNKNOWN","PESTICIDES AND AGRICULTURAL CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110024281070","SSTS","052362PR001","PESTICIDE PRODUCER","5172","UNKNOWN","PETROLEUM AND PETROLEUM PRODUCTS WHOLESALERS, EXCEPT BULK STATIONS AND TERMINALS"
"110024281070","SSTS","052362PR001","PESTICIDE PRODUCER","2834","UNKNOWN","PHARMACEUTICAL PREPARATIONS"
"110024283292","ICIS","7730594","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110024283292","AIRS/AFS","7209710000","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110024283292","AIR","PR0000007209710000","AIR MINOR","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110024283292","AIR","PR0000007209710000","AIR MINOR","8221","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110024284442","ICIS","5413738","FORMAL ENFORCEMENT ACTION","1521","SECONDARY","GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES"
"110024284442","ICIS","7731092","ENFORCEMENT/COMPLIANCE ACTIVITY","1522","SECONDARY","GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY"
"110024411297","NPDES","PR0026549","ICIS-NPDES NON-MAJOR","4952","SECONDARY","SEWERAGE SYSTEMS"
"110024438429","ICIS","7826071","ENFORCEMENT/COMPLIANCE ACTIVITY","9511","SECONDARY","AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT"
"110024438429","ICIS","7826071","FORMAL ENFORCEMENT ACTION","9511","SECONDARY","AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT"
"110024438438","AIRS/AFS","7205300029","AIR MAJOR","4953","PRIMARY","REFUSE SYSTEMS"
"110024438438","AIR","PR0000007205300029","AIR MAJOR","4953","PRIMARY","REFUSE SYSTEMS"
"110024438438","ICIS","7826057","ENFORCEMENT/COMPLIANCE ACTIVITY","9511","SECONDARY","AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT"
"110024438447","ICIS","7826059","ENFORCEMENT/COMPLIANCE ACTIVITY","9511","SECONDARY","AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT"
"110024438465","ICIS","7826054","ENFORCEMENT/COMPLIANCE ACTIVITY","9511","SECONDARY","AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT"
"110024438492","ICIS","7826008","ENFORCEMENT/COMPLIANCE ACTIVITY","9511","SECONDARY","AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT"
