"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","AFFILIATION_TYPE","START_DATE","END_DATE","ORG_NAME","ORG_TYPE","DUNS_NUMBER","DIVISION_NAME","PHONE_NUMBER","ALTERNATE_PHONE","FAX_NUMBER","EMAIL_ADDRESS","EIN","STATE_BUSINESS_ID","MAILING_ADDRESS","SUPPLEMENTAL_ADDRESS","CITY_NAME","STATE_CODE","STATE_NAME","POSTAL_CODE","COUNTRY_NAME"
"110013695983","RMP","100000121398","RMP REPORTER","OWNER/OPERATOR","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110013696018","NPDES","PR0020567","ICIS-NPDES MAJOR","MAILING ADDRESS","","","PRASA JUNCOS","UNKNOWN","","","","","","","","","","","","","","",""
"110013696018","NPDES","PR0020567","POTW","MAILING ADDRESS","","","PRASA JUNCOS","UNKNOWN","","","","","","","","","","","","","","",""
"110013696018","NPDES","PR0020567","NPDES PRETREATMENT PROGRAM","MAILING ADDRESS","","","PRASA JUNCOS","UNKNOWN","","","","","","","","","","","","","","",""
"110013696090","NPDES","PR0024112","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA WTP MORVIS","UNKNOWN","","","","","","","","","","","","","","",""
"110013696205","NPDES","PR0024651","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA PONCE, GUARAGUAO FILTRTN","UNKNOWN","","","","","","","","","","","","","","",""
"110013696223","NPDES","PR0025542","POTW","MAILING ADDRESS","","","PRASA - SABANA GRANDE STP","UNKNOWN","","","","","","","","","","","","","","",""
"110013696223","NPDES","PR0025542","NPDES PRETREATMENT PROGRAM","MAILING ADDRESS","","","PRASA - SABANA GRANDE STP","UNKNOWN","","","","","","","","","","","","","","",""
"110013696223","NPDES","PR0025542","ICIS-NPDES MAJOR","MAILING ADDRESS","","","PRASA - SABANA GRANDE STP","UNKNOWN","","","","","","","","","","","","","","",""
"110013696250","NPDES","PRL020486","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA GUANICA","UNKNOWN","","","","","","","","","","","","","","",""
"110013696250","NPDES","PR0020486","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA GUANICA","UNKNOWN","","","","","","","","","","","","","","",""
"110013696250","NPDES","PRL020486","BIOSOLIDS","MAILING ADDRESS","","","PRASA GUANICA","UNKNOWN","","","","","","","","","","","","","","",""
"110013696250","NPDES","PR0020486","POTW","MAILING ADDRESS","","","PRASA GUANICA","UNKNOWN","","","","","","","","","","","","","","",""
"110013696269","NPDES","PRL020494","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA GUAYANILLA","UNKNOWN","","","","","","","","","","","","","","",""
"110013696269","NPDES","PRL020494","BIOSOLIDS","MAILING ADDRESS","","","PRASA GUAYANILLA","UNKNOWN","","","","","","","","","","","","","","",""
"110013696269","NPDES","PR0020494","ICIS-NPDES NON-MAJOR","ENVIRONMENTAL CONTACT","12-JUL-2006 00:00:00","","PRASA GUAYANILLA","UNKNOWN","","","7872595707","","","","","","","","","","","",""
"110013696269","NPDES","PR0020494","POTW","ENVIRONMENTAL CONTACT","12-JUL-2006 00:00:00","","PRASA GUAYANILLA","UNKNOWN","","","7872595707","","","","","","","","","","","",""
"110013696269","NPDES","PR0020494","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA GUAYANILLA","UNKNOWN","","","","","","","","","","","","","","",""
"110013696269","NPDES","PR0020494","POTW","MAILING ADDRESS","","","PRASA GUAYANILLA","UNKNOWN","","","","","","","","","","","","","","",""
"110013696394","NPDES","PR0022748","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA WTP VILLALBA FILTER PLT","UNKNOWN","","","","","","","","","","","","","","",""
"110013696474","NPDES","PR0022586","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA WTP GUAMANA FILTER PLANT","UNKNOWN","","","","","","","","","","","","","","",""
"110013696508","NPDES","PR0022497","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA WTP BARRANQUITAS","UNKNOWN","","","","","","","","","","","","","","",""
"110013696777","NPDES","PR0022144","ICIS-NPDES MAJOR","MAILING ADDRESS","","","PRASA TOA ALTA HEIGHTS","UNKNOWN","","","","","","","","","","","","","","",""
"110013696777","NPDES","PR0022144","POTW","MAILING ADDRESS","","","PRASA TOA ALTA HEIGHTS","UNKNOWN","","","","","","","","","","","","","","",""
"110013721437","RMP","100000207475","RMP REPORTER","OWNER/OPERATOR","","","SHARETECH-OMAR MUÑIZ PE & ASSOCIATES","UNKNOWN","","","7877205869","","","","","","","","","","","",""
"110013721437","RMP","100000207475","RMP REPORTER","OWNER/OPERATOR MAILING ADDRESS","","","SHARETECH-OMAR MUÑIZ PE & ASSOCIATES","UNKNOWN","","","7877205869","","","","","","","","","","","",""
"110013721437","RMP","100000207475","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110013721437","NPDES","PR0022942","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA WTP ANASCO PLANT","UNKNOWN","","","","","","","","","","","","","","",""
"110013721455","NPDES","PR0024180","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA WTP CIALES","UNKNOWN","","","","","","","","","","","","","","",""
"110013721543","NPDES","PR0022721","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA WTP JUANA DIAZ","UNKNOWN","","","","","","","","","","","","","","",""
"110013721543","RMP","100000171869","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110013722418","NPDES","PR0024210","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA WTP ARECIBO","UNKNOWN","","","","","","","","","","","","","","",""
"110013722748","RMP","100000171798","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110013722748","RMP","100000171798","RMP REPORTER","OWNER/OPERATOR","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110013722748","RMP","100000171798","RMP REPORTER","OWNER/OPERATOR","","","PRASA","MUNICIPAL","","","787-620-2277","","","","","","","","","","","",""
"110013722748","NPDES","PR0022675","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA WTP YAUCO","UNKNOWN","","","","","","","","","","","","","","",""
"110013798006","TRIS","00617VSKSPHIGHW","TRI REPORTER","PARENT COMPANY","","","ENVIRODYNE INDUSTRIES INC","PRIVATE","148302698","","","","","","","","","","","","","",""
"110014331963","NPDES","PRU080340","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","CELSIUS BIO-MEDICAL FACILITY","UNKNOWN","","","","","","","","","","","","","","",""
"110014331972","NPDES","PRU080350","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","MUNICIPALITY OF SAN JUAN","UNKNOWN","","","","","","","","","","","","","","",""
"110014362224","TRIS","00714STRYKRD3KM","TRI REPORTER","PARENT COMPANY","","","STRYKER CORPORATION","PRIVATE","","","","","","","","","","","","","","",""
"110014408300","NPDES","PR0025895","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","QUALITY HEALTH SERVICE OF PR","UNKNOWN","","","","","","","","","","","","","","",""
"110014408300","NPDES","PR0025895","ICIS-NPDES NON-MAJOR","OPERATOR","","","ENVIRONMENTAL ASSOCIATES INC.","UNKNOWN","","","8097540332","","","","","","","","","","","",""
"110014408300","NPDES","PR0025895","ICIS-NPDES NON-MAJOR","OWNER","","","ENVIRONMENTAL ASSOCIATES INC.","UNKNOWN","","","8097540332","","","","","","","","","","","",""
"110014408550","NPDES","PRL025356","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA CAYEY RWWTP","UNKNOWN","","","","","","","","","","","","","","",""
"110014408550","NPDES","PRL025356","BIOSOLIDS","MAILING ADDRESS","","","PRASA CAYEY RWWTP","UNKNOWN","","","","","","","","","","","","","","",""
"110014408925","NPDES","PR0026182","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA - SANTA ISABEL FP","UNKNOWN","","","","","","","","","","","","","","",""
"110014408925","NPDES","PR0026182","ICIS-NPDES NON-MAJOR","OWNER","","","COMPANIA DE AGUAS DE PR","UNKNOWN","","","7878797223","","","","","","","","","","","",""
"110014436299","NPDES","PRU080360","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PASEOS DE ALTA VISTA DEVELOPM","UNKNOWN","","","","","","","","","","","","","","",""
"110014436315","NPDES","PRU080370","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","COSTA VERDE DEVELOPMENT","UNKNOWN","","","","","","","","","","","","","","",""
"110014436324","NPDES","PRU080380","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","GUAYAMA VOCATIONAL HIGH SCHOOL","UNKNOWN","","","","","","","","","","","","","","",""
"110014436333","NPDES","PRU080390","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","VILLAS EN PALMAS II, INC.","UNKNOWN","","","","","","","","","","","","","","",""
"110015312776","SSTS","072535PR001","PESTICIDE PRODUCER","OWNER","","","QUALI-CHLOR CORP","UNKNOWN","","","","","","","","","","","","","","",""
"110015314024","NPDES","PRU080440","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","FLAMBOYAN GREEN RESIDENTIAL DE","UNKNOWN","","","","","","","","","","","","","","",""
"110015314033","NPDES","PRU080450","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","BAHIA PARK-INDUSTRIAL DEVELOP.","UNKNOWN","","","","","","","","","","","","","","",""
"110015314042","NPDES","PRU080460","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","SOLID WASTE MANAGEMENT AUTHOR-","UNKNOWN","","","","","","","","","","","","","","",""
"110015314051","NPDES","PRU080470","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","COSTA VERDE","UNKNOWN","","","","","","","","","","","","","","",""
"110015314079","NPDES","PRU080500","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PR PUBLIC BUILDINGS AUTHORITY","OTHER","","","","","","","","","","","","","","",""
"110015314845","NPDES","PRU080420","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","VILLALBA VOCATIONAL H.S.","UNKNOWN","","","","","","","","","","","","","","",""
"110015597987","NPDES","PRU080611","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","VILLAS DEL MAR CARIBE","UNKNOWN","","","","","","","","","","","","","","",""
"110015681779","TRIS","00662CMMNWRD2KI","TRI REPORTER","PARENT COMPANY","","","WIRTZ MANUFACTURING CO INC","PRIVATE","005341201","","","","","","","","","","","","","",""
"110015682028","TRIS","00784WHTHLRD3KM","TRI REPORTER","PARENT COMPANY","","","AMERICAN HOME PRODUCTS CORP","PRIVATE","001317130","","","","","","","","","","","","","",""
"110015686300","LMOP","2339","LANDFILL GAS (LFG) RECOVERY","OPERATOR","","","CON WASTE","PUBLIC","","","","","","","","","","","","","","",""
"110015686300","LMOP","2339","LANDFILL GAS (LFG) RECOVERY","OWNER","","","MUNICIPALITY OF AGUADILLA","MUNICIPAL","","","","","","","","","","","","","","",""
"110015773698","NPDES","PRU080600","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","TERRAZAS DE BORINQUEN, S.E.","UNKNOWN","","","","","","","","","","","","","","",""
"110015775605","NPDES","PRU080430","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","SAN GERMAN URBAN INTERMEDIATE","UNKNOWN","","","","","","","","","","","","","","",""
"110015784926","EIS","8959311","AIR EMISSIONS CLASSIFICATION UNKNOWN","PARENT COMPANY","","","ROCKTENN PUERTO RICO INC","UNKNOWN","","","","","","","","","","","","","","",""
"110015784926","TRIS","00965PCKGNAMELI","TRI REPORTER","PARENT COMPANY","","","ROCK TENN CO","PRIVATE","003289725","","","","","","","","","","","","","",""
"110017359703","NPDES","PRU200350","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","URB. PRADO ALTO DEVELOP.","UNKNOWN","","","","","","","","","","","","","","",""
"110017614232","RCRAINFO","PRR000017046","SQG","OWNER","22-MAY-1955 00:00:00","","PUERTO RICO PORTS AUTHORITY","OTHER","","","7877913840","","","","","","","","","","","",""
"110017614269","LMOP","2341","LANDFILL GAS (LFG) RECOVERY","OWNER","","","MUNICIPALITY OF ARECIBO","UNKNOWN","","","","","","","","","","","","","","",""
"110017614269","LMOP","2341","LANDFILL GAS (LFG) RECOVERY","OPERATOR","","","CON WASTE","PUBLIC","","","","","","","","","","","","","","",""
"110017614269","E-GGRT","1005158","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2010 00:00:00","","MUNICIPALITY OF ARECIBO","UNKNOWN","","","","","","","","","","","","","","",""
"110017694244","NPDES","PRU200570","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694262","NPDES","PRU200580","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694271","NPDES","PRU200590","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694280","NPDES","PRU200600","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694299","NPDES","PRU200610","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694306","NPDES","PRU200620","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694315","NPDES","PRU200630","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694333","NPDES","PRU200640","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694342","NPDES","PRU200650","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694574","NPDES","PRU200360","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694583","NPDES","PRU200370","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694592","NPDES","PRU200380","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694609","NPDES","PRU200390","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694618","NPDES","PRU200400","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694627","NPDES","PRU200410","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694636","NPDES","PRU200420","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694645","NPDES","PRU200430","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694654","NPDES","PRU200440","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694663","NPDES","PRU200450","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694672","NPDES","PRU200460","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694681","NPDES","PRU200470","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694690","NPDES","PRU200480","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694707","NPDES","PRU200490","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694716","NPDES","PRU200500","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694725","NPDES","PRU200510","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694734","NPDES","PRU200520","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694743","NPDES","PRU200530","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694752","NPDES","PRU200540","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694761","NPDES","PRU200550","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017694770","NPDES","PRU200560","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PUERTO RICO TRANSPORTATION &","UNKNOWN","","","","","","","","","","","","","","",""
"110017713839","LMOP","2350","LANDFILL GAS (LFG) RECOVERY","OWNER/OPERATOR","","","MUNICIPALITY OF HORMIGUEROS","PUBLIC","","","","","","","","","","","","","","",""
"110017713857","LMOP","2352","LANDFILL GAS (LFG) RECOVERY","OWNER/OPERATOR","","","MUNICIPALITY OF JUYUYA","PUBLIC","","","","","","","","","","","","","","",""
"110017849293","NPDES","PR0026379","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA - NE REGIONAL AQUEDUCT","UNKNOWN","","","","","","","","","","","","","","",""
"110017849293","NPDES","PR0026379","ICIS-NPDES NON-MAJOR","OWNER","","","PRASA - NE REGIONAL AQUEDUCT","UNKNOWN","","","7877030365","","","","","","","","","","","",""
"110018900439","RCRAINFO","PRR000017202","SQG","OWNER","01-JAN-1964 00:00:00","","PUERTO RICO INDUSTRIAL DEVELOPMENT CO","STATE","","","787-758-4747","","","","","","","","","","","",""
"110018900778","LMOP","2343","LANDFILL GAS (LFG) RECOVERY","OWNER/OPERATOR","","","MUNICIPALITY OF BARRANQUITAS","PUBLIC","","","","","","","","","","","","","","",""
"110018916191","NPDES","PRU200700","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","WILCO CONSTRUCTION","UNKNOWN","","","","","","","","","","","","","","",""
"110020064115","NPDES","PRU200680","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","VASOMAR DEVELOPMENT CORP","UNKNOWN","","","","","","","","","","","","","","",""
"110020149613","NPDES","PRU200730","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","AQUABELLA TOWNHOUSES","UNKNOWN","","","","","","","","","","","","","","",""
"110020149622","NPDES","PRU200740","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","REDONDO WAST SYSTEM INCICERATO","UNKNOWN","","","","","","","","","","","","","","",""
"110020149631","NPDES","PRU200750","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","PALMA DORADA VILLAGE","UNKNOWN","","","","","","","","","","","","","","",""
"110020514807","TRIS","00603MCRNTRD11K","TRI REPORTER","PARENT COMPANY","","","MICRON TECHNOLOGY INC","PRIVATE","093120871","","","","","","","","","","","","","",""
"110020514816","TRIS","00603SYMMTLAMNT","TRI REPORTER","PARENT COMPANY","","","SYMMETRICON INC","PRIVATE","008248593","","","","","","","","","","","","","",""
"110020514834","TRIS","00771BDLSPPBX27","TRI REPORTER","PARENT COMPANY","","","ASPEN SURGICAL","PRIVATE","118160290","","","","","","","","","","","","","",""
"110020514843","TRIS","00777MGNMNRD31K","TRI REPORTER","PARENT COMPANY","","","AMGEN INC","PRIVATE","039976196","","","","","","","","","","","","","",""
