"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110011903039","TRIS","00953CRBFRHWY86","TRI REPORTER","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110011912608","TRIS","00724RCHMNSTATE","TRI REPORTER","324110","PRIMARY","PETROLEUM REFINERIES."
"110011934069","TRIS","00632PRTRCROAD8","TRI REPORTER","325120","PRIMARY","INDUSTRIAL GAS MANUFACTURING."
"110011934069","RMP","100000055432","RMP REPORTER","32512","UNKNOWN","INDUSTRIAL GAS MANUFACTURING"
"110011934069","EIS","6958911","AIR EMISSIONS CLASSIFICATION UNKNOWN","32512","PRIMARY","INDUSTRIAL GAS MANUFACTURING"
"110011934862","RCRAINFO","PRD090084922","CESQG","32739","PRIMARY","OTHER CONCRETE PRODUCT MANUFACTURING"
"110011935031","EIS","15512911","AIR EMISSIONS CLASSIFICATION UNKNOWN","334419","PRIMARY","OTHER ELECTRONIC COMPONENT MANUFACTURING."
"110011935031","TRIS","00764CRBGPSTRD6","TRI REPORTER","335313","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110011941015","RCRAINFO","PRD090128976","UNSPECIFIED UNIVERSE","316213","PRIMARY","MEN'S FOOTWEAR (EXCEPT ATHLETIC) MANUFACTURING."
"110012141805","RMP","100000177845","RMP REPORTER","221112","UNKNOWN","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110012141805","RMP","100000177845","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110012141805","RCRAINFO","PRR000011965","UNSPECIFIED UNIVERSE","22131","SECONDARY","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110012141805","AIR","PR0000007205700056","AIR MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110012141805","RCRAINFO","PRR000011965","UNSPECIFIED UNIVERSE","22112","PRIMARY","ELECTRIC POWER TRANSMISSION, CONTROL, AND DISTRIBUTION"
"110012141805","EIS","7128511","HAZARDOUS AIR POLLUTANT MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110012141805","TRIS","00785SPRTRKM142","TRI REPORTER","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110012141805","E-GGRT","1005310","GREENHOUSE GAS REPORTER","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110012163434","AIR","PR0000007203500017","AIR MINOR","212311","PRIMARY","DIMENSION STONE MINING AND QUARRYING."
"110012163434","AIRS/AFS","7203500017","AIR MINOR","212311","PRIMARY","DIMENSION STONE MINING AND QUARRYING."
"110012163470","AIRS/AFS","7214300014","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012163470","AIR","PR0000007214300014","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012163489","AIRS/AFS","7202500072","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012163489","AIR","PR0000007202500072","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012163513","AIR","PR0000007207300009","AIR MINOR","212321","PRIMARY","CONSTRUCTION SAND AND GRAVEL MINING."
"110012163513","AIRS/AFS","7207300009","AIR MINOR","212321","PRIMARY","CONSTRUCTION SAND AND GRAVEL MINING."
"110012163559","AIRS/AFS","7201300093","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012163559","AIR","PR0000007201300093","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012163577","AIRS/AFS","7203100253","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012163577","AIR","PR0000007203100253","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012220266","RCRAINFO","PRR000014571","CESQG","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110012220417","RCRAINFO","PRR000014779","TRANSPORTER","54133","PRIMARY","ENGINEERING SERVICES"
"110012259518","RCRAINFO","PRR000014134","SQG","562910","PRIMARY","REMEDIATION SERVICES."
"110012259545","RCRAINFO","PRR000014167","UNSPECIFIED UNIVERSE","48411","PRIMARY","GENERAL FREIGHT TRUCKING, LOCAL"
"110012267091","AIRS/AFS","7202500055","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012267091","AIR","PR0000007202500055","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012285240","RCRAINFO","PRD987375318","SQG","48111","PRIMARY","SCHEDULED AIR TRANSPORTATION"
"110012286560","RMP","100000121414","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110012536158","AIRS/AFS","7212700076","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012536158","AIR","PR0000007212700076","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012536176","TRIS","00926CHMTXCARR1","TRI REPORTER","325188","PRIMARY","ALL OTHER BASIC INORGANIC CHEMICAL MANUFACTURING."
"110012555332","RCRAINFO","PRR000016055","CESQG","54189","PRIMARY","OTHER SERVICES RELATED TO ADVERTISING"
"110012565303","RCRAINFO","PRR000024471","CESQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110012565349","RCRAINFO","PRR000015081","UNSPECIFIED UNIVERSE","32212","PRIMARY","PAPER MILLS"
"110012565349","RCRAINFO","PRR000016626","UNSPECIFIED UNIVERSE","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012565349","RCRAINFO","PRR000016626","CESQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012565358","RCRAINFO","PRR000015107","SQG","445291","PRIMARY","BAKED GOODS STORES."
"110012565358","RCRAINFO","PRR000015107","SQG","447190","SECONDARY","OTHER GASOLINE STATIONS."
"110012565358","RCRAINFO","PRR000015107","SQG","812922","SECONDARY","ONE-HOUR PHOTOFINISHING."
"110012565713","TRIS","00657DDWLLCARR1","TRI REPORTER","311999","PRIMARY","ALL OTHER MISCELLANEOUS FOOD MANUFACTURING."
"110012565713","EIS","7129511","AIR EMISSIONS CLASSIFICATION UNKNOWN","3119","PRIMARY","OTHER FOOD MANUFACTURING"
"110012565820","RCRAINFO","PRR000014969","LQG","483112","PRIMARY","DEEP SEA PASSENGER TRANSPORTATION."
"110012591301","EIS","7128811","HAZARDOUS AIR POLLUTANT MAJOR","332431","PRIMARY","METAL CAN MANUFACTURING."
"110012591301","TRIS","00655LTSDLSTATE","TRI REPORTER","332431","PRIMARY","METAL CAN MANUFACTURING."
"110012591301","RCRAINFO","PRD000692665","UNSPECIFIED UNIVERSE","332431","PRIMARY","METAL CAN MANUFACTURING."
"110012592186","AIR","PR0000007203300008","AIR MAJOR","312140","PRIMARY","DISTILLERIES."
"110012592186","EIS","15510411","AIR EMISSIONS CLASSIFICATION UNKNOWN","312140","PRIMARY","DISTILLERIES."
"110012592186","AIRS/AFS","7203300008","AIR MAJOR","312140","PRIMARY","DISTILLERIES."
"110012592186","RCRAINFO","PRD987381092","SQG","31214","PRIMARY","DISTILLERIES"
"110012592186","TRIS","00632BCRDCSTREE","TRI REPORTER","312140","PRIMARY","DISTILLERIES."
"110012592186","RMP","100000208731","RMP REPORTER","31214","UNKNOWN","DISTILLERIES"
"110012592480","AIR","PR0000007202100050","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012592480","AIRS/AFS","7202100050","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012593568","AIR","PR0000007203100052","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012594807","AIRS/AFS","7212700187","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012594807","AIR","PR0000007212700187","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012630304","EIS","7114911","HAZARDOUS AIR POLLUTANT MAJOR","332431","PRIMARY","METAL CAN MANUFACTURING."
"110012630304","RCRAINFO","PRD000691048","UNSPECIFIED UNIVERSE","332431","PRIMARY","METAL CAN MANUFACTURING."
"110012630304","AIRS/AFS","7203100050","AIR MAJOR","332431","PRIMARY","METAL CAN MANUFACTURING."
"110012630304","TRIS","00630CRWNCKM126","TRI REPORTER","332431","PRIMARY","METAL CAN MANUFACTURING."
"110012630304","AIR","PR0000007203100050","AIR MAJOR","332431","PRIMARY","METAL CAN MANUFACTURING."
"110012630331","AIRS/AFS","7201300094","AIR MINOR","562213","PRIMARY","SOLID WASTE COMBUSTORS AND INCINERATORS."
"110012630331","AIR","PR0000007201300094","AIR MINOR","562213","PRIMARY","SOLID WASTE COMBUSTORS AND INCINERATORS."
"110012630340","AIRS/AFS","7213700056","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012630340","AIR","PR0000007213700056","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110012632464","RCRAINFO","PRD987367638","CESQG","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110012635247","AIRS/AFS","7205300009","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012635247","AIR","PR0000007205300009","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012635247","RCRAINFO","PRD981086960","LQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012638725","RCRAINFO","PRD000706473","SQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012638725","EIS","15512411","AIR EMISSIONS CLASSIFICATION UNKNOWN","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110012638725","TRIS","00706BXTRFCARR3","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012638725","EIS","7013411","AIR EMISSIONS CLASSIFICATION UNKNOWN","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012638725","AIR","PR0000007209300005","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012638725","AIRS/AFS","7209300005","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110012639653","AIRS/AFS","7208900001","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110012639653","AIR","PR0000007208900001","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110012708230","RCRAINFO","PRD091173716","UNSPECIFIED UNIVERSE","334111","PRIMARY","ELECTRONIC COMPUTER MANUFACTURING."
"110012708230","TRIS","00731STRGTRD951","TRI REPORTER","334112","PRIMARY","COMPUTER STORAGE DEVICE MANUFACTURING."
"110012708249","TRIS","00765SNVYFCERRO","TRI REPORTER","928110","PRIMARY","NATIONAL SECURITY."
"110012709257","TRIS","00731PSTRN3057C","TRI REPORTER","334417","PRIMARY","ELECTRONIC CONNECTOR MANUFACTURING."
"110012759229","RCRAINFO","PRD987366028","UNSPECIFIED UNIVERSE","32411","PRIMARY","PETROLEUM REFINERIES"
"110012759229","EIS","15513211","AIR EMISSIONS CLASSIFICATION UNKNOWN","324110","PRIMARY","PETROLEUM REFINERIES."
"110013288735","EIS","6982011","AIR EMISSIONS CLASSIFICATION UNKNOWN","334412","PRIMARY","BARE PRINTED CIRCUIT BOARD MANUFACTURING."
"110013288735","TRIS","00605SLCTRLOT10","TRI REPORTER","334412","PRIMARY","BARE PRINTED CIRCUIT BOARD MANUFACTURING."
"110013298127","RMP","100000220851","RMP REPORTER","48849","UNKNOWN","OTHER SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION"
"110013298127","RCRAINFO","PRR000015289","TRANSPORTER","484220","PRIMARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL."
"110013298127","RMP","100000220851","RMP REPORTER","48851","UNKNOWN","FREIGHT TRANSPORTATION ARRANGEMENT"
"110013298127","RCRAINFO","PRR000015289","SQG","484220","PRIMARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL."
"110013298127","RMP","100000220851","RMP REPORTER","49319","UNKNOWN","OTHER WAREHOUSING AND STORAGE"
"110013298127","RMP","100000220851","RMP REPORTER","48422","UNKNOWN","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL"
"110013298127","RCRAINFO","PRR000015289","SQG","488490","SECONDARY","OTHER SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION."
"110013298127","RCRAINFO","PRR000015289","TRANSPORTER","488490","SECONDARY","OTHER SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION."
"110013298127","RMP","100000220851","RMP REPORTER","541614","UNKNOWN","PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES."
"110013313217","AIRS/AFS","7202100240","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110013313217","AIR","PR0000007202100240","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110013330092","AIRS/AFS","7206100067","AIR MINOR","212321","PRIMARY","CONSTRUCTION SAND AND GRAVEL MINING."
"110013330092","AIR","PR0000007206100067","AIR MINOR","212321","PRIMARY","CONSTRUCTION SAND AND GRAVEL MINING."
"110013362814","RCRAINFO","PRR000015305","UNSPECIFIED UNIVERSE","44719","PRIMARY","OTHER GASOLINE STATIONS"
"110013362823","RCRAINFO","PRR000015313","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110013695545","RCRAINFO","PRD000689273","UNSPECIFIED UNIVERSE","22132","PRIMARY","SEWAGE TREATMENT FACILITIES"
"110013695983","RCRAINFO","PRD000689224","UNSPECIFIED UNIVERSE","22132","PRIMARY","SEWAGE TREATMENT FACILITIES"
"110013695983","RMP","100000121398","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110013696018","RCRAINFO","PRD000689638","UNSPECIFIED UNIVERSE","22132","PRIMARY","SEWAGE TREATMENT FACILITIES"
"110013696250","RCRAINFO","PRD000689539","UNSPECIFIED UNIVERSE","22132","PRIMARY","SEWAGE TREATMENT FACILITIES"
"110013696269","RCRAINFO","PRD000689547","UNSPECIFIED UNIVERSE","22132","PRIMARY","SEWAGE TREATMENT FACILITIES"
"110013696777","RCRAINFO","PRD000691543","UNSPECIFIED UNIVERSE","22132","PRIMARY","SEWAGE TREATMENT FACILITIES"
"110013721437","RMP","100000207475","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110013721543","RMP","100000171869","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110013722748","RMP","100000171798","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110013798006","RCRAINFO","PRD090386897","UNSPECIFIED UNIVERSE","325211","PRIMARY","PLASTICS MATERIAL AND RESIN MANUFACTURING."
"110013798006","TRIS","00617VSKSPHIGHW","TRI REPORTER","326199","PRIMARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110013798006","RCRAINFO","PRD090386897","UNSPECIFIED UNIVERSE","326113","SECONDARY","UNLAMINATED PLASTICS FILM AND SHEET (EXCEPT PACKAGING) MANUFACTURING."
"110013880238","EIS","7438611","AIR EMISSIONS CLASSIFICATION UNKNOWN","332721","PRIMARY","PRECISION TURNED PRODUCT MANUFACTURING."
"110014361485","AIR","PR0000007207700006","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110014361494","AIR","PR0000007206900006","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110014361494","AIRS/AFS","7206900006","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110014361957","RCRAINFO","PRR000015347","CESQG","81391","PRIMARY","BUSINESS ASSOCIATIONS"
"110014362180","AIR","PR0000007209100019","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110014362180","AIRS/AFS","7209100019","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110014362206","AIR","PR0000007212700135","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110014362206","AIRS/AFS","7212700135","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110014362224","RCRAINFO","PRR000015727","LQG","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110014362224","TRIS","00714STRYKRD3KM","TRI REPORTER","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110014362233","RCRAINFO","PRR000015735","CESQG","334111","PRIMARY","ELECTRONIC COMPUTER MANUFACTURING."
"110014362242","RCRAINFO","PRR000015743","CESQG","531311","PRIMARY","RESIDENTIAL PROPERTY MANAGERS."
"110014362304","RCRAINFO","PRR000013755","SQG","2211","PRIMARY","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION"
"110014362634","RCRAINFO","PRR000015826","UNSPECIFIED UNIVERSE","45291","PRIMARY","WAREHOUSE CLUBS AND SUPERCENTERS"
"110014362652","RCRAINFO","PRR000015636","CESQG","92511","PRIMARY","ADMINISTRATION OF HOUSING PROGRAMS"
"110014362670","RCRAINFO","PRR000015651","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110014362689","RCRAINFO","PRR000015669","CESQG","44719","PRIMARY","OTHER GASOLINE STATIONS"
"110014362714","RCRAINFO","PRR000015693","CESQG","81391","PRIMARY","BUSINESS ASSOCIATIONS"
"110014362732","RCRAINFO","PRR000015719","CESQG","92511","PRIMARY","ADMINISTRATION OF HOUSING PROGRAMS"
"110014396475","AIRS/AFS","7206300021","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110014396475","AIR","PR0000007206300021","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110014396509","AIRS/AFS","7206300032","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110014396509","AIR","PR0000007206300032","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110014406259","RCRAINFO","PRD980536189","CESQG","92811","PRIMARY","NATIONAL SECURITY"
"110014440104","RCRAINFO","PRR000015909","CESQG","56291","PRIMARY","REMEDIATION SERVICES"
"110014440122","RCRAINFO","PRR000015917","CESQG","56291","PRIMARY","REMEDIATION SERVICES"
"110014440168","RCRAINFO","PRR000015925","CESQG","56291","PRIMARY","REMEDIATION SERVICES"
"110014440239","RCRAINFO","PRR000015933","UNSPECIFIED UNIVERSE","48521","PRIMARY","INTERURBAN AND RURAL BUS TRANSPORTATION"
"110014440346","RCRAINFO","PRR000015966","CESQG","56291","PRIMARY","REMEDIATION SERVICES"
"110014440373","RCRAINFO","PRR000015974","CESQG","44111","PRIMARY","NEW CAR DEALERS"
"110014440391","RCRAINFO","PRR000015982","CESQG","56291","PRIMARY","REMEDIATION SERVICES"
"110014440426","RCRAINFO","PRR000015990","CESQG","44111","PRIMARY","NEW CAR DEALERS"
"110014440435","RCRAINFO","PRR000016006","CESQG","44719","PRIMARY","OTHER GASOLINE STATIONS"
"110014440462","RCRAINFO","PRR000016014","CESQG","44719","PRIMARY","OTHER GASOLINE STATIONS"
"110014440765","RCRAINFO","PRR000016022","CESQG","44719","PRIMARY","OTHER GASOLINE STATIONS"
"110014440783","RCRAINFO","PRR000016048","CESQG","62151","PRIMARY","MEDICAL AND DIAGNOSTIC LABORATORIES"
"110014440818","RCRAINFO","PRR000016071","UNSPECIFIED UNIVERSE","81293","PRIMARY","PARKING LOTS AND GARAGES"
"110014440845","RCRAINFO","PRR000016089","CESQG","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110014440872","RCRAINFO","PRR000016097","UNSPECIFIED UNIVERSE","51111","PRIMARY","NEWSPAPER PUBLISHERS"
"110014442282","RCRAINFO","PRN008012627","UNSPECIFIED UNIVERSE","48819","PRIMARY","OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION"
"110014442308","RCRAINFO","PRR000015834","CESQG","92512","PRIMARY","ADMINISTRATION OF URBAN PLANNING AND COMMUNITY AND RURAL DEVELOPMENT"
"110014442335","RCRAINFO","PRR000015842","CESQG","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110014442362","RCRAINFO","PRR000015859","CESQG","44719","PRIMARY","OTHER GASOLINE STATIONS"
"110014442380","RCRAINFO","PRR000015867","CESQG","541613","PRIMARY","MARKETING CONSULTING SERVICES."
"110014442406","RCRAINFO","PRR000015875","CESQG","221119","PRIMARY","OTHER ELECTRIC POWER GENERATION."
"110014442415","RCRAINFO","PRR000015883","UNSPECIFIED UNIVERSE","621511","PRIMARY","MEDICAL LABORATORIES."
"110014442424","RCRAINFO","PRR000015891","CESQG","92511","PRIMARY","ADMINISTRATION OF HOUSING PROGRAMS"
"110014467308","RCRAINFO","PRR000002857","CESQG","56291","PRIMARY","REMEDIATION SERVICES"
"110015306630","AIRS/AFS","7213900017","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110015306630","AIR","PR0000007213900017","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110015306649","AIR","PR0000007213900019","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110015306649","AIRS/AFS","7213900019","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110015306658","AIR","PR0000007202900008","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110015306658","AIRS/AFS","7202900008","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110015306667","AIRS/AFS","7212700190","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110015306667","AIR","PR0000007212700190","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110015322694","RCRAINFO","PRR000016105","CESQG","812922","PRIMARY","ONE-HOUR PHOTOFINISHING."
"110015322701","RCRAINFO","PRR000016113","CESQG","621492","PRIMARY","KIDNEY DIALYSIS CENTERS."
"110015322710","RCRAINFO","PRR000016121","CESQG","44111","PRIMARY","NEW CAR DEALERS"
"110015322738","RCRAINFO","PRR000016147","CESQG","92511","PRIMARY","ADMINISTRATION OF HOUSING PROGRAMS"
"110015322756","RCRAINFO","PRR000016162","UNSPECIFIED UNIVERSE","44719","PRIMARY","OTHER GASOLINE STATIONS"
"110015322765","RCRAINFO","PRR000016170","CESQG","44719","PRIMARY","OTHER GASOLINE STATIONS"
